ax,ay,az,gx,gy,gz,label,sample_id
1.5908,0.0093,-0.3652,-148.6718,-1.4275,13.2748,3,3_7
1.0559,0.0674,-0.0974,-151.7634,-7.0534,-9.0153,3,3_7
1.5835,-0.0078,-0.1028,-150.7786,4.5038,-4.0076,3,3_7
1.4341,0.0261,-0.0149,-153.3130,2.2672,-19.5802,3,3_7
1.4272,0.0203,0.0967,-150.8397,4.8855,-22.3435,3,3_7
1.5088,-0.0249,0.2097,-147.3588,4.0153,-33.1069,3,3_7
1.5051,-0.0376,0.3271,-138.2672,1.4504,-47.6565,3,3_7
1.4590,-0.0403,0.4600,-124.2061,0.9160,-60.0076,3,3_7
1.3428,-0.0378,0.5693,-106.5420,2.6947,-70.8244,3,3_7
1.2810,-0.0183,0.6667,-84.1221,4.0534,-79.7252,3,3_7
1.1667,0.0012,0.7568,-55.1527,6.6260,-84.2824,3,3_7
1.0796,0.0300,0.7935,-20.3130,11.5420,-84.7557,3,3_7
0.9897,0.0327,0.7708,15.2366,16.4962,-83.6870,3,3_7
0.9043,0.0579,0.6956,47.9084,21.0153,-78.4046,3,3_7
0.8547,0.0623,0.6143,74.1145,21.9389,-71.3664,3,3_7
0.8120,0.0723,0.5493,94.2366,17.5573,-64.6107,3,3_7
0.7517,0.0916,0.4980,112.9466,11.2519,-57.3282,3,3_7
0.7166,0.1013,0.4692,129.9466,3.5573,-51.2748,3,3_7
0.6953,0.1025,0.4077,147.6718,-4.7786,-46.0229,3,3_7
0.6648,0.1091,0.2974,164.7176,-12.2137,-43.0153,3,3_7
0.6035,0.1199,0.1458,178.6794,-12.8702,-38.7481,3,3_7
0.5571,0.1414,-0.0090,187.1374,-5.4733,-30.4046,3,3_7
0.5786,0.1526,-0.1707,192.9466,7.0840,-20.7023,3,3_7
0.5911,0.1521,-0.3547,193.5649,22.8092,-12.2290,3,3_7
0.6677,0.1851,-0.4824,187.9160,34.7176,-7.8550,3,3_7
0.7166,0.1799,-0.6228,178.9466,37.1756,-4.6947,3,3_7
0.7507,0.1931,-0.7222,166.9466,31.2366,-1.2595,3,3_7
0.7878,0.1904,-0.8464,151.8168,20.9847,4.5954,3,3_7
0.8279,0.1838,-0.9597,134.4046,11.8168,9.8244,3,3_7
0.8481,0.1726,-1.1106,110.7176,7.9847,14.6641,3,3_7
0.8733,0.1775,-1.2217,81.6794,10.7481,17.4504,3,3_7
0.9375,0.1826,-1.2568,51.9466,16.5649,16.5344,3,3_7
0.9849,0.1997,-1.2432,26.3817,19.5115,11.4122,3,3_7
0.9780,0.2058,-1.2625,5.4198,17.2901,3.8092,3,3_7
0.8792,0.1990,-1.3237,-14.5954,15.2519,0.9771,3,3_7
0.8044,0.1802,-1.3833,-39.3359,17.1298,5.8397,3,3_7
0.7637,0.2048,-1.4067,-70.1450,20.5115,14.7023,3,3_7
0.8342,0.2126,-1.3154,-101.6489,22.3206,26.0763,3,3_7
0.8923,0.2180,-1.2048,-127.6870,18.4809,31.1145,3,3_7
0.9888,0.1846,-1.0657,-148.8092,8.8397,26.1450,3,3_7
1.0010,0.1985,-0.9216,-163.9695,-7.5954,19.2366,3,3_7
1.0173,0.2241,-0.8088,-176.6031,-24.8550,20.0611,3,3_7
1.0334,0.2297,-0.7175,-190.1069,-37.6336,23.9160,3,3_7
1.0403,0.2166,-0.5942,-200.1298,-40.8092,30.8015,3,3_7
1.1128,0.1824,-0.4673,-206.9695,-37.1603,32.9008,3,3_7
1.1985,0.1321,-0.2974,-208.1374,-33.3282,30.3130,3,3_7
1.3003,0.1016,-0.1177,-198.9237,-31.5420,21.8702,3,3_7
1.3684,0.0911,0.0454,-183.4275,-30.6336,10.9847,3,3_7
1.4229,0.0874,0.1968,-165.2519,-27.9618,0.5344,3,3_7
1.4910,0.0898,0.3291,-144.4351,-27.6565,-13.2061,3,3_7
1.5024,0.0752,0.4243,-122.8321,-32.2290,-30.7252,3,3_7
1.4417,0.0667,0.4810,-102.9313,-37.1679,-46.6489,3,3_7
1.3313,0.0813,0.5146,-83.1374,-36.8931,-53.2366,3,3_7
1.2786,0.0837,0.5066,-63.4122,-33.6565,-54.0611,3,3_7
1.2900,0.1025,0.5356,-44.0382,-30.8244,-55.2290,3,3_7
1.2751,0.1038,0.5234,-26.1069,-31.9618,-57.6641,3,3_7
1.2278,0.1143,0.5435,-6.3130,-36.4427,-61.2824,3,3_7
1.1545,0.1392,0.5552,14.7634,-40.7252,-63.7557,3,3_7
1.0383,0.1592,0.5391,36.9771,-40.6489,-62.5115,3,3_7
0.8970,0.1975,0.5261,61.3359,-28.1756,-57.7099,3,3_7
0.8406,0.1985,0.4697,87.1832,-8.8321,-51.0305,3,3_7
0.8389,0.1938,0.4067,110.4656,3.3053,-46.9313,3,3_7
0.8577,0.1780,0.3164,128.4351,1.8092,-47.4275,3,3_7
0.8481,0.1582,0.2612,139.3053,-7.8473,-51.1832,3,3_7
0.7957,0.1619,0.2261,152.3893,-17.6336,-54.3969,3,3_7
0.7197,0.1592,0.1619,166.9313,-23.1221,-55.5878,3,3_7
0.6992,0.1575,0.0522,181.8015,-25.5496,-54.4885,3,3_7
0.6680,0.1433,-0.1599,191.0458,-23.7939,-52.8931,3,3_7
0.6433,0.1533,-0.3774,192.1298,-16.6489,-50.3435,3,3_7
0.6228,0.1768,-0.5696,185.0611,-4.3053,-47.9542,3,3_7
0.6404,0.1965,-0.7297,172.3817,3.0611,-44.7557,3,3_7
0.6338,0.2344,-0.8447,155.9160,6.8397,-40.7481,3,3_7
0.6453,0.2637,-0.9285,137.5573,8.2443,-36.0153,3,3_7
0.6619,0.2913,-0.9976,118.6412,6.0763,-32.8626,3,3_7
0.6599,0.3162,-1.0144,102.2443,4.8473,-29.8702,3,3_7
0.6370,0.3381,-1.0771,87.6794,7.8931,-27.3740,3,3_7
0.6345,0.3628,-1.1035,71.4809,16.4733,-23.0229,3,3_7
0.6460,0.3804,-1.0879,56.6183,24.8244,-18.5573,3,3_7
0.6479,0.3850,-1.0591,44.9237,30.0763,-14.4275,3,3_7
0.6606,0.3962,-1.0427,34.7252,31.0611,-9.5496,3,3_7
0.6799,0.3972,-1.0151,23.2748,30.0534,-3.4504,3,3_7
0.7451,0.3813,-0.9958,11.1221,26.6107,1.1908,3,3_7
0.7979,0.3713,-0.9504,-0.6336,22.1527,2.4122,3,3_7
0.8125,0.3604,-0.8818,-9.5878,18.0763,1.1069,3,3_7
0.8242,0.3621,-0.8193,-15.4504,14.9771,-0.3206,3,3_7
0.8018,0.3647,-0.7432,-18.5344,13.1450,0.5573,3,3_7
0.7874,0.3660,-0.6909,-19.5649,13.9924,3.4427,3,3_7
0.7825,0.3552,-0.6504,-18.4656,14.4275,8.3206,3,3_7
0.8755,0.3164,-0.9041,-36.6794,32.0687,-2.8626,3,3_8
0.8508,0.3120,-0.8511,-44.7863,13.8244,-1.9618,3,3_8
0.8032,0.3127,-0.8462,-45.3359,4.3206,-1.7939,3,3_8
0.7542,0.3228,-0.8789,-43.6336,6.9008,-0.2748,3,3_8
0.7070,0.3245,-0.8792,-40.8321,18.8626,3.5954,3,3_8
0.7170,0.3191,-0.8579,-39.8931,32.4580,8.1221,3,3_8
0.6814,0.2998,-0.8149,-40.5420,44.2901,12.4656,3,3_8
0.6785,0.2859,-0.7561,-39.1145,50.9389,16.7252,3,3_8
0.6553,0.2920,-0.7415,-38.0153,50.7786,19.1603,3,3_8
0.6479,0.2915,-0.7483,-40.1145,44.5878,22.4809,3,3_8
0.6021,0.2715,-0.7363,-43.6336,37.6947,25.6947,3,3_8
0.5608,0.2388,-0.6870,-51.4198,37.3588,31.0382,3,3_8
0.5400,0.2351,-0.5571,-59.5420,39.9847,36.4580,3,3_8
0.5271,0.2085,-0.3931,-61.2214,41.6183,39.7939,3,3_8
0.5662,0.1768,-0.3188,-55.3588,41.1603,42.1679,3,3_8
0.6104,0.1597,-0.2712,-51.5649,36.3130,41.2748,3,3_8
0.6301,0.1370,-0.1904,-51.3588,31.8168,41.6031,3,3_8
0.6765,0.0989,-0.1074,-51.3664,28.3664,39.8550,3,3_8
0.7017,0.0708,0.0112,-48.5649,29.6336,38.8550,3,3_8
0.7258,0.0627,0.1414,-43.4427,30.9008,37.0763,3,3_8
0.7468,0.0581,0.2773,-32.6336,34.1221,36.9466,3,3_8
0.8604,0.0500,0.3577,-17.4427,30.5344,37.0076,3,3_8
0.9087,0.0415,0.3459,-2.5115,22.0000,33.7710,3,3_8
0.9280,0.0242,0.3418,5.9771,13.9237,32.4885,3,3_8
0.9419,0.0088,0.3086,13.1069,7.4427,37.8626,3,3_8
1.0376,-0.0154,0.3137,19.3206,1.6947,41.5802,3,3_8
1.1208,0.0093,0.3250,29.7252,-2.7786,40.7634,3,3_8
1.1750,0.0273,0.2986,43.0458,-3.2290,37.9313,3,3_8
1.2737,0.0649,0.2800,54.9847,-3.4046,30.3511,3,3_8
1.2971,0.0728,0.2393,68.1603,-4.3664,21.8321,3,3_8
1.2925,0.0808,0.1589,81.7252,-3.7786,13.6336,3,3_8
1.2920,0.0684,0.0730,92.2290,-3.8321,5.8397,3,3_8
1.2639,0.0615,-0.0452,96.4656,-2.9237,2.0000,3,3_8
1.2251,0.0713,-0.0964,97.1756,2.9008,0.0763,3,3_8
1.2271,0.0864,-0.1003,99.7481,7.8015,0.3893,3,3_8
1.2461,0.0679,-0.1167,106.4275,5.4275,1.7405,3,3_8
1.2939,0.0339,-0.1855,111.9542,-6.4275,-1.6183,3,3_8
1.2778,0.0312,-0.2751,114.2061,-19.5496,-4.8702,3,3_8
1.2432,0.0442,-0.3801,112.8855,-30.0076,-7.3740,3,3_8
1.1694,0.0454,-0.4897,107.5649,-33.0305,-6.7023,3,3_8
1.1621,0.0486,-0.5464,103.2214,-34.8626,-2.7634,3,3_8
1.1887,0.0405,-0.6152,100.6107,-39.6412,-1.1603,3,3_8
1.1765,0.0466,-0.7087,100.6870,-46.7863,-1.4504,3,3_8
1.1653,0.0647,-0.8481,97.7023,-53.4198,-3.8473,3,3_8
1.0828,0.0630,-0.9756,92.3511,-54.0305,-7.5954,3,3_8
1.0034,0.0718,-1.1187,83.1679,-46.0382,-7.1374,3,3_8
0.9673,0.0630,-1.2102,70.7710,-33.8244,-6.5038,3,3_8
0.9626,0.0605,-1.2678,57.1832,-22.5344,-8.0153,3,3_8
0.9465,0.0471,-1.3035,44.2824,-15.1527,-8.4809,3,3_8
0.9177,0.0369,-1.3489,30.0382,-8.2901,-8.9771,3,3_8
0.8667,0.0334,-1.3713,12.9924,-2.6183,-7.5038,3,3_8
0.8027,0.0288,-1.4150,-5.9466,4.0229,-2.7939,3,3_8
0.7732,0.0276,-1.4080,-28.6870,9.4275,4.8855,3,3_8
0.7812,0.0249,-1.3496,-55.5115,13.9084,10.6336,3,3_8
0.7485,0.0237,-1.2222,-78.3282,20.3359,12.3282,3,3_8
0.7239,0.0186,-1.0547,-93.5573,30.4046,10.1985,3,3_8
0.6819,0.0334,-0.8811,-99.9466,40.8702,8.1527,3,3_8
0.6743,0.0264,-0.7793,-102.2977,49.0611,6.4656,3,3_8
0.6626,0.0151,-0.6809,-104.8931,52.0763,3.3359,3,3_8
0.6013,0.0115,-0.6172,-106.7099,50.0382,6.6031,3,3_8
0.5967,0.0154,-0.5784,-110.3740,46.1679,16.9389,3,3_8
0.5815,-0.0100,-0.4819,-116.6870,41.3969,30.5954,3,3_8
0.6672,-0.0015,-0.3884,-122.1450,33.8092,38.5878,3,3_8
0.7158,0.0037,-0.2324,-122.3969,22.9160,43.5267,3,3_8
0.7114,-0.0151,-0.1206,-117.5344,14.6641,46.0229,3,3_8
0.6914,-0.0532,-0.0383,-106.9847,10.9542,49.7786,3,3_8
0.7446,-0.0481,0.0293,-94.5038,10.8473,56.7405,3,3_8
0.8354,-0.0562,0.0962,-83.5573,10.9084,58.3664,3,3_8
0.8699,-0.0525,0.1877,-71.3206,13.3130,58.1832,3,3_8
0.8923,-0.0430,0.2378,-54.8855,15.8473,58.4427,3,3_8
0.9868,-0.0488,0.2563,-38.3130,14.1298,57.6718,3,3_8
1.0557,-0.0496,0.2627,-25.9542,7.8244,51.8626,3,3_8
1.0413,-0.0576,0.2827,-13.6565,1.4580,46.8931,3,3_8
1.0535,-0.0486,0.3066,0.2443,-1.5725,45.0992,3,3_8
1.0876,-0.0459,0.2998,14.2137,-4.5878,44.4809,3,3_8
1.1248,-0.0303,0.2625,30.0687,-9.3817,45.8015,3,3_8
1.1946,-0.0320,0.2068,44.5115,-17.2137,43.4046,3,3_8
1.1990,-0.0317,0.1763,56.2214,-24.8015,39.8779,3,3_8
1.2339,-0.0449,0.1199,66.5038,-30.4809,33.2824,3,3_8
1.2048,-0.0557,0.0840,75.1985,-32.1679,28.2214,3,3_8
1.1953,-0.0708,0.0435,83.1679,-30.8550,24.5878,3,3_8
1.2178,-0.0881,-0.0247,89.5573,-30.3435,21.4656,3,3_8
1.2800,-0.1094,-0.0686,95.2519,-34.4046,18.5191,3,3_8
1.3135,-0.1384,-0.0996,99.1298,-39.2061,11.0076,3,3_8
1.3252,-0.1272,-0.0947,103.0992,-41.0534,-0.8473,3,3_8
1.2874,-0.1023,-0.0710,111.9847,-35.7252,-13.6260,3,3_8
1.3186,-0.0918,-0.0615,125.9008,-25.2061,-24.2977,3,3_8
1.3647,-0.1448,-0.1758,135.0840,-17.7557,-40.3969,3,3_8
1.2725,-0.1697,-0.3149,141.3588,-17.6947,-46.0382,3,3_8
1.2766,-0.2026,-0.4565,140.5344,-20.4427,-45.6947,3,3_8
1.2957,-0.2000,-0.5835,134.5725,-27.4122,-49.1832,3,3_8
1.2622,-0.1729,-0.7104,126.4198,-32.5344,-50.4656,3,3_8
1.2795,-0.1377,-0.8611,113.4504,-36.3664,-63.5725,3,3_8
1.1272,-0.1455,-0.9570,98.7786,-29.3282,-68.0458,3,3_8
1.0325,-0.1414,-1.0154,84.1603,-17.4580,-66.6260,3,3_8
0.7971,-0.0850,-0.9922,73.0611,-2.9618,-57.6412,3,3_8
0.9370,-0.1182,-0.9631,63.5649,11.2061,-52.8931,3,3_8
0.8965,-0.0830,-0.9309,58.4427,19.2290,-51.3282,3,3_8
0.8843,-0.0674,-0.9199,51.5649,24.1221,-47.0229,3,3_8
0.8606,-0.0559,-0.9136,42.1145,24.5725,-41.6947,3,3_8
0.8667,-0.0393,-0.8860,30.7023,18.8321,-35.9160,3,3_8
0.8694,-0.0425,-0.8137,19.7099,8.4427,-29.8626,3,3_8
0.8198,-0.0491,-0.7402,10.3359,-1.7481,-23.3969,3,3_8
0.7668,-0.0466,-0.6672,5.3588,-6.5954,-13.8092,3,3_8
0.7720,-0.0444,-0.6226,3.6336,-6.2901,-2.9847,3,3_8
0.7935,-0.0522,-0.5898,3.6031,-3.4046,6.4275,3,3_8
0.8572,-0.0547,-0.5305,3.0153,-3.0382,11.4122,3,3_8
0.9084,-0.0583,-0.4998,2.5954,-5.0763,11.1832,3,3_8
0.9170,-0.0591,-0.4797,3.4351,-8.5420,9.6260,3,3_8
0.8806,-0.0488,-0.5137,4.1908,-8.2748,9.6794,3,3_8
0.8682,-0.0483,-0.5432,2.3053,-4.6870,13.8779,3,3_8
0.8564,-0.0510,-0.5681,-3.3817,1.4809,17.1603,3,3_8
0.8774,-0.0591,-0.5586,-10.8015,9.3130,18.9771,3,3_8
0.9275,-0.0208,-0.6577,-8.9313,-0.0687,0.4427,3,3_9
0.9290,-0.0151,-0.6655,-13.4504,4.1145,4.9008,3,3_9
0.9316,-0.0110,-0.6753,-17.1069,9.5420,8.3511,3,3_9
0.9238,-0.0168,-0.6873,-19.4198,14.5573,10.8092,3,3_9
0.9294,-0.0288,-0.6917,-20.2366,18.2672,13.4580,3,3_9
0.9263,-0.0269,-0.7161,-21.2137,21.5115,13.5802,3,3_9
0.9248,-0.0225,-0.7019,-23.9084,21.2672,15.6336,3,3_9
0.9236,-0.0164,-0.7131,-25.6107,20.0000,17.6183,3,3_9
0.9275,0.0225,-0.6794,-29.1145,19.3130,20.3130,3,3_9
0.9473,0.0059,-0.7209,-34.1527,15.7176,24.3740,3,3_9
0.9075,0.0098,-0.7463,-42.7557,11.3893,30.1527,3,3_9
0.9817,-0.0039,-0.7036,-51.5954,8.9313,38.4580,3,3_9
1.0161,0.0154,-0.6492,-58.0000,7.1832,42.4122,3,3_9
1.0793,-0.0042,-0.5928,-63.0458,5.1908,45.0534,3,3_9
1.0918,-0.0122,-0.5081,-62.2977,3.1527,45.4504,3,3_9
1.1511,-0.0415,-0.4778,-60.7863,-0.2137,43.4122,3,3_9
1.1868,-0.0540,-0.4658,-61.4122,-5.8779,41.0611,3,3_9
1.2585,-0.0513,-0.4478,-65.1679,-10.7328,39.7710,3,3_9
1.3020,-0.0554,-0.4050,-70.7405,-12.3511,36.3817,3,3_9
1.3379,-0.0493,-0.3101,-75.2595,-5.3053,32.7863,3,3_9
1.4160,-0.0608,-0.1956,-75.7252,3.9847,23.5344,3,3_9
1.4700,-0.0723,-0.1108,-70.5878,8.9542,13.3893,3,3_9
1.5381,-0.0911,-0.0684,-63.5115,5.1756,-0.3588,3,3_9
1.5271,-0.0989,-0.0374,-57.0611,-2.3664,-14.6260,3,3_9
1.4529,-0.0847,-0.0178,-48.7252,-5.9313,-24.9771,3,3_9
1.4209,-0.0596,-0.0244,-39.0000,-6.9466,-31.9237,3,3_9
1.3909,-0.0369,-0.0227,-31.9389,-7.9847,-39.2366,3,3_9
1.3286,-0.0156,-0.0203,-26.7328,-7.7023,-46.1908,3,3_9
1.2854,-0.0095,0.0083,-21.8244,-6.0153,-52.5191,3,3_9
1.2195,0.0093,0.0676,-13.7786,-3.7557,-58.4351,3,3_9
1.1829,0.0159,0.1125,-2.0382,-2.2366,-62.4046,3,3_9
1.1455,0.0222,0.1426,11.4427,-3.0763,-67.1450,3,3_9
1.0952,0.0176,0.1333,23.9313,-7.3206,-69.5496,3,3_9
1.0061,0.0225,0.1084,35.8321,-11.3969,-67.8244,3,3_9
0.9790,0.0264,0.0757,44.6870,-16.6107,-64.5878,3,3_9
0.9341,0.0520,0.0466,49.5649,-21.6336,-62.0687,3,3_9
0.8931,0.0449,0.0293,53.0076,-24.6336,-59.1450,3,3_9
0.8420,0.0400,0.0645,56.6794,-24.0763,-58.7328,3,3_9
0.8066,0.0583,0.0793,64.0611,-21.6489,-57.2214,3,3_9
0.7476,0.0674,0.0698,73.4656,-17.9008,-56.6031,3,3_9
0.7070,0.0554,0.0195,82.1679,-15.8779,-53.8473,3,3_9
0.6885,0.0476,-0.0698,87.5725,-17.0534,-49.8855,3,3_9
0.6641,0.0305,-0.1318,91.0458,-20.6794,-44.9924,3,3_9
0.6306,0.0308,-0.2104,91.3282,-24.7786,-37.9924,3,3_9
0.6033,0.0364,-0.2732,91.2443,-26.2137,-26.9160,3,3_9
0.6338,0.0288,-0.3420,91.1832,-30.6794,-14.9542,3,3_9
0.6741,0.0334,-0.3999,87.5496,-34.5267,-6.0076,3,3_9
0.6978,0.0256,-0.4600,85.7099,-34.5802,-2.9771,3,3_9
0.7305,0.0171,-0.5000,85.1374,-33.2214,-2.6489,3,3_9
0.7510,0.0015,-0.5393,84.9542,-31.4885,-3.5267,3,3_9
0.7620,-0.0117,-0.6265,84.3740,-30.2290,-2.8244,3,3_9
0.7334,-0.0327,-0.7158,80.4809,-23.0382,-0.6107,3,3_9
0.7476,-0.0496,-0.8079,75.5420,-13.3817,2.4427,3,3_9
0.7568,-0.0532,-0.8760,71.1221,-4.9618,2.2137,3,3_9
0.7590,-0.0369,-0.9373,66.5344,2.4733,-0.5115,3,3_9
0.7781,-0.0271,-0.9631,58.8779,5.8092,-2.7863,3,3_9
0.8088,-0.0403,-0.9990,49.6794,5.0611,-4.6260,3,3_9
0.7876,-0.0432,-1.0237,38.3893,3.2672,-8.4580,3,3_9
0.7600,-0.0474,-1.0483,27.7939,3.5802,-9.1985,3,3_9
0.7498,-0.0381,-1.0542,20.4580,3.2061,-6.8626,3,3_9
0.7148,-0.0425,-1.0662,14.4885,5.0916,-2.1756,3,3_9
0.7168,-0.0288,-1.1064,8.0611,6.6489,5.0840,3,3_9
0.7317,-0.0227,-1.1194,-1.6107,7.6794,11.9466,3,3_9
0.7642,-0.0088,-1.1289,-10.5725,6.8550,17.5649,3,3_9
0.7537,0.0154,-1.1401,-21.7557,7.7786,22.2214,3,3_9
0.7708,0.0337,-1.0989,-34.8855,12.0916,27.7939,3,3_9
0.8186,0.0432,-1.0498,-44.6031,17.3435,31.7557,3,3_9
0.8406,0.0488,-0.9907,-51.7252,24.0992,33.0840,3,3_9
0.8782,0.0483,-0.9336,-57.2595,28.8473,34.4656,3,3_9
0.9463,0.0415,-0.8826,-62.5115,30.3130,34.8550,3,3_9
0.9565,0.0437,-0.7874,-66.1298,27.2901,35.6183,3,3_9
0.9644,0.0151,-0.7661,-65.2977,25.4656,36.6870,3,3_9
0.9795,0.0154,-0.7712,-64.8931,28.2290,36.9237,3,3_9
0.9985,0.0039,-0.7644,-68.9695,34.3435,38.0153,3,3_9
1.0518,0.0176,-0.7253,-75.3664,42.5496,37.2366,3,3_9
1.1113,0.0325,-0.6423,-82.9771,41.8855,32.1374,3,3_9
1.1292,-0.0088,-0.5654,-86.0229,32.9466,24.9237,3,3_9
1.1377,-0.0076,-0.5098,-88.9924,19.8244,20.5954,3,3_9
1.1423,-0.0059,-0.4431,-93.4809,11.4962,17.5954,3,3_9
1.1362,0.0273,-0.3477,-98.5191,10.7863,16.4580,3,3_9
1.1648,0.0381,-0.2329,-99.3969,14.0076,16.2519,3,3_9
1.1902,0.0527,-0.1230,-95.2443,14.4504,13.5573,3,3_9
1.1931,0.0549,-0.0305,-84.7252,10.5496,11.8702,3,3_9
1.1729,0.0364,-0.0283,-70.7328,3.9313,15.2595,3,3_9
1.2339,0.0486,-0.0500,-60.6183,-5.2137,16.2443,3,3_9
1.2441,0.0579,-0.0769,-56.1679,-14.1603,15.4580,3,3_9
1.2200,0.0720,-0.0574,-53.0153,-19.5420,15.9695,3,3_9
1.2371,0.0789,-0.0295,-48.3282,-21.5344,14.6489,3,3_9
1.2341,0.0862,-0.0293,-42.6489,-23.4122,11.3588,3,3_9
1.2505,0.0872,-0.0083,-37.9313,-26.4656,9.2824,3,3_9
1.2483,0.0820,0.0251,-32.3588,-30.6031,4.6031,3,3_9
1.2283,0.0854,0.0540,-24.9924,-34.5878,-1.2748,3,3_9
1.1987,0.0957,0.0764,-15.7405,-36.4885,-6.5115,3,3_9
1.1721,0.0916,0.0508,-4.0840,-39.2443,-10.8168,3,3_9
1.1333,0.0854,0.0229,7.5649,-41.5115,-14.8931,3,3_9
1.0864,0.0852,-0.0132,16.7252,-41.8855,-17.7710,3,3_9
1.0620,0.0732,-0.0500,22.4427,-43.1374,-18.7176,3,3_9
1.0181,0.0659,-0.0659,26.9618,-44.7099,-20.5115,3,3_9
0.9851,0.0435,-0.0759,32.1908,-46.0458,-22.4656,3,3_9
0.9224,0.0103,-0.0754,37.8244,-46.9160,-25.1832,3,3_9
0.8962,-0.0042,-0.0659,45.2061,-46.2748,-27.4275,3,3_9
0.8801,-0.0105,-0.0703,52.9084,-46.6718,-32.2595,3,3_9
0.8374,-0.0222,-0.1025,60.6565,-47.6489,-37.7710,3,3_9
0.7795,-0.0103,-0.1365,69.8092,-45.9924,-43.0534,3,3_9
0.7197,0.0007,-0.2017,79.8855,-42.3511,-45.6641,3,3_9
0.6790,-0.0110,-0.2888,87.7710,-39.0229,-43.5496,3,3_9
0.6709,-0.0317,-0.3774,91.9313,-37.3130,-38.9695,3,3_9
0.6675,-0.0500,-0.4741,90.6870,-38.7023,-34.3817,3,3_9
0.6421,-0.0505,-0.5188,86.6947,-40.1221,-27.9389,3,3_9
0.6892,-0.0491,-0.5200,82.8244,-45.3206,-22.2824,3,3_9
0.7058,-0.0537,-0.5247,80.5191,-54.4885,-18.5954,3,3_9
0.6807,-0.0706,-0.5710,80.6336,-61.4885,-15.5344,3,3_9
0.6895,-0.0793,-0.6099,84.6794,-63.8855,-12.4809,3,3_9
0.6990,-0.0835,-0.6895,87.5038,-64.2901,-12.4656,3,3_9
0.7031,-0.0681,-0.7668,91.4351,-59.7939,-12.7863,3,3_9
0.7161,-0.0566,-0.8477,91.0611,-50.8321,-13.9389,3,3_9
0.7402,-0.0457,-0.9280,87.2824,-42.4885,-16.8092,3,3_9
0.7090,-0.0474,-1.0205,82.2824,-34.7176,-19.9695,3,3_9
0.6621,-0.0552,-1.1094,75.4962,-21.2901,-20.7863,3,3_9
0.6799,-0.0693,-1.1719,64.9542,-10.0229,-20.8550,3,3_9
0.6882,-0.0439,-1.1794,52.8244,-5.0229,-19.8855,3,3_9
0.7239,-0.0459,-1.1638,39.0992,-6.5496,-17.9542,3,3_9
0.7197,-0.0369,-1.1123,27.0992,-10.3130,-16.4046,3,3_9
0.7053,-0.0332,-1.0718,17.4198,-11.0992,-14.4580,3,3_9
0.6909,-0.0298,-1.0381,10.5725,-9.1527,-10.9771,3,3_9
0.7058,-0.0264,-1.0037,6.3817,-7.9924,-8.6870,3,3_9
0.7166,-0.0229,-0.9629,4.8321,-6.4885,-6.7405,3,3_9
0.7048,-0.0149,-0.9468,2.6565,-3.1679,-4.4580,3,3_9
0.7114,-0.0156,-0.8979,0.8702,0.8397,-2.4275,3,3_9
0.7002,-0.0093,-0.8801,-0.8092,5.7786,0.0000,3,3_9
0.7068,0.0007,-0.8379,-2.9008,11.6641,4.8168,3,3_9
0.7617,-0.0020,-0.8086,-5.6565,13.1679,7.4275,3,3_9
0.9565,0.3992,-0.1421,-13.8092,20.5802,-20.6565,3,3_10
0.9761,0.4182,-0.0925,-15.5115,9.0992,-12.6794,3,3_10
0.9697,0.4304,-0.0730,-15.4962,-1.6489,-4.1145,3,3_10
0.9612,0.4355,-0.0601,-13.1679,-5.9084,2.1603,3,3_10
0.9392,0.4529,-0.0295,-9.1679,-0.4122,7.2366,3,3_10
0.9697,0.4541,-0.0383,-6.5496,8.0458,10.6718,3,3_10
0.9868,0.4626,-0.0186,-4.9313,14.2595,13.6412,3,3_10
1.0500,0.4524,-0.0093,-5.7557,15.9313,16.9466,3,3_10
1.1470,0.4343,0.0205,-10.6412,10.2977,18.3206,3,3_10
1.2268,0.4004,0.0554,-16.1145,2.3206,14.9466,3,3_10
1.2605,0.3569,0.1443,-18.7481,-4.7176,7.0153,3,3_10
1.2910,0.3220,0.2209,-17.6031,-9.2748,-4.6260,3,3_10
1.2747,0.2896,0.2812,-13.0992,-11.6336,-16.6260,3,3_10
1.2224,0.2610,0.3289,-6.6565,-10.8550,-25.1679,3,3_10
1.1765,0.2300,0.3928,2.1221,-8.4046,-31.7481,3,3_10
1.1189,0.2151,0.4397,14.6718,-7.4504,-36.1450,3,3_10
1.0847,0.2151,0.4741,28.5878,-10.1985,-39.9160,3,3_10
1.0430,0.2156,0.4790,43.5191,-16.3435,-43.4046,3,3_10
0.9976,0.2195,0.4712,58.4427,-23.7023,-45.4427,3,3_10
0.9358,0.2239,0.4705,74.2290,-31.2366,-45.9237,3,3_10
0.8406,0.2366,0.4380,92.3359,-34.7023,-45.2061,3,3_10
0.7549,0.2402,0.4048,112.3282,-31.9237,-41.5115,3,3_10
0.6995,0.2393,0.2893,133.2366,-25.7863,-35.4122,3,3_10
0.6357,0.2192,0.1479,148.8855,-14.6336,-28.9771,3,3_10
0.6440,0.2048,-0.0007,157.9313,-6.8855,-20.9542,3,3_10
0.7092,0.1941,-0.1213,160.6565,-7.3359,-17.6947,3,3_10
0.7083,0.1831,-0.2219,157.5115,-12.3435,-19.0992,3,3_10
0.7046,0.2075,-0.2927,150.8550,-19.8168,-21.8092,3,3_10
